"gene_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"changed"	"selectedgene"	"ENTREZID"	"SYMBOL"
"ENSBTAG00000007512"	60.3189245889279	-0.0229111773182113	0.137283080800783	-0.166890028870045	0.867456578927339	0.964779088475762	"Stable"	NA	"282271"	"PLA2G15"
"ENSBTAG00000007513"	369.886264430006	-0.202820342752189	0.147407548203035	-1.37591558386705	0.168847769883946	0.549548917344957	"Stable"	NA	"508608"	"PGAM5"
"ENSBTAG00000007514"	2.35375057573015	0.133048892175333	0.61260698444288	0.217184745773558	0.828064372083587	NA	"Stable"	NA	"508482"	"CPNE5"
"ENSBTAG00000007515"	950.415715259855	-0.0582268117553365	0.0665965442032287	-0.874321820328232	0.381943019522307	0.745025941777246	"Stable"	NA	"505133"	"UBE2Q1"
"ENSBTAG00000007517"	0.185629245125253	0.325067740809256	2.39032976459136	0.135992843173598	0.891826938723111	NA	"Stable"	NA	"517519"	"CHRNB2"
"ENSBTAG00000007518"	0.0615617481662155	0.325061083678006	3.06038250977364	0.106215834994446	0.915411107508816	NA	"Stable"	NA	"618372"	"TRIM69"
"ENSBTAG00000007519"	963.550363919506	-0.0763644053818727	0.155800927351387	-0.490140891200497	0.624034204177185	0.876107346102468	"Stable"	NA	"505134"	"ADAR"
"ENSBTAG00000007520"	110.272138145868	0.382985502295233	0.150340805472409	2.54744878538993	0.0108513779949185	0.157969539363951	"Stable"	NA	"510159"	"MAPRE2"
"ENSBTAG00000007522"	189.126250196878	0.02806308466927	0.138822697309464	0.202150550401075	0.83979903002532	0.956558483884111	"Stable"	NA	"282516"	"RAP1GDS1"
"ENSBTAG00000007523"	197.15432573452	0.0395915929713564	0.106349030689765	0.37227977269347	0.709684557116651	0.909118441885525	"Stable"	NA	"508675"	"STX4"
"ENSBTAG00000007530"	2.13278785313016	-0.616746868288035	0.623886632757625	-0.988555990632414	0.322880427426511	NA	NA	NA	"515628"	"TRIM10"
"ENSBTAG00000007531"	46.06457910799	-0.283094044616145	0.271357794668538	-1.04325009333873	0.29683247847446	0.681051298243091	"Stable"	NA	"507859"	"NCF4"
"ENSBTAG00000007532"	0.745674903030399	-2.56908759884557	1.49996053155631	-1.71277013281141	0.0867548368702839	NA	NA	NA	"540074"	"TRIM15"
"ENSBTAG00000007534"	871.742006389642	-0.157468618023224	0.19432136331343	-0.810351550329728	0.417738155250996	0.770641601165432	"Stable"	NA	"525303"	"GGH"
"ENSBTAG00000007537"	903.533224931076	-0.153261132536106	0.135328843001826	-1.13250899909075	0.25742050315433	0.646269740674771	"Stable"	NA	"521522"	"PEX19"
"ENSBTAG00000007540"	16840.714297791	-0.474389788098577	0.130128213495765	-3.64555675786648	0.000266813516341427	0.016929406211734	"Stable"	NA	"281785"	"GLUD1"
"ENSBTAG00000007543"	95.5924127207541	0.0807036983267055	0.154954709571899	0.520821203496619	0.602491330808449	0.866361673467906	"Stable"	NA	"511236"	"TAF1B"
"ENSBTAG00000007544"	9.0359927904635	-1.03531580279311	0.556969532689509	-1.858837408563	0.0630501882461491	0.364314074731877	"Stable"	NA	"533131"	"MARVELD3"
"ENSBTAG00000007545"	53.5631007389004	0.0929018804779633	0.187470143491656	0.495555605536187	0.620207981197975	0.874047382717398	"Stable"	NA	"533130"	"PHLPP2"
"ENSBTAG00000007547"	0.351832411033011	0.665916541441298	1.47906723209437	0.450227364241147	0.652546507085267	NA	NA	NA	"781184"	"CACNG1"
"ENSBTAG00000007550"	1.21017369509316	0.110472797825426	0.825348037570738	0.133849955166286	0.893521224061893	NA	"Stable"	NA	"507252"	"OLFM2"
"ENSBTAG00000007553"	0.464286441216438	0.347411049797134	1.45401840903434	0.2389316721429	0.811158565886651	NA	"Stable"	NA	"508960"	"KCNA5"
"ENSBTAG00000007554"	347.872269150037	0.152780551796859	0.186098081924811	0.820967901531555	0.41166455190984	0.766147181185852	"Stable"	NA	"512913"	"IFI6"
"ENSBTAG00000007556"	0.064585816271961	-0.396277991548566	3.06038250977364	-0.129486425400424	0.896972765485618	NA	"Stable"	NA	"531276"	"DYRK4"
"ENSBTAG00000007558"	2.18033634273128	0.213777274659355	0.679212128349667	0.314743017293854	0.752956779845395	NA	"Stable"	NA	"618294"	"IL9R"
"ENSBTAG00000007559"	301.966560854802	0.148787374009795	0.108182078499475	1.37534216455747	0.169025390248322	0.549548917344957	"Stable"	NA	"515119"	"URI1"
"ENSBTAG00000007562"	2851.30950134606	0.103265190881626	0.131934084467898	0.782702902726796	0.433801597270023	0.780104104820545	"Stable"	NA	"281546"	"TRAM1"
"ENSBTAG00000007564"	89.1951067259372	0.0805315881683578	0.16814350967932	0.478945564547489	0.631977354871361	0.879539872106035	"Stable"	NA	"516376"	"BBS12"
"ENSBTAG00000007566"	381.325008037871	0.191111980949723	0.10946803329046	1.74582455905306	0.0808414420696672	0.409397242962129	"Stable"	NA	"529230"	"CEP170"
"ENSBTAG00000007567"	396.887047088491	0.0668179544217372	0.0719798796794206	0.928286553399737	0.35325894726074	0.726180433308398	"Stable"	NA	"615687"	"TMX3"
"ENSBTAG00000007568"	0.0537595726400125	0.325061083678006	3.06038250977364	0.106215834994446	0.915411107508816	NA	"Stable"	NA	"613958"	"MEPE"
"ENSBTAG00000007569"	4.47347907272194	0.0247001986817973	0.449597925846522	0.0549384177769296	0.956187525121139	NA	"Stable"	NA	"530884"	"TNFRSF11A"
"ENSBTAG00000007570"	278.092986854117	0.159527994846952	0.101471683370803	1.57214298164343	0.115917395321875	0.471987116487133	"Stable"	NA	"523017"	"NDUFAF6"
"ENSBTAG00000007572"	476.456306099375	-0.102487005420289	0.110685851465345	-0.925926882826366	0.354483979551091	0.726206596436517	"Stable"	NA	"282405"	"ATP6V1F"
"ENSBTAG00000007577"	526.760203258625	0.155157459254167	0.111467847248317	1.39194810956134	0.163938111880924	0.542667604200247	"Stable"	NA	"539940"	"UBXN7"
"ENSBTAG00000007578"	472.271357982185	-0.0164369099621848	0.146065241955145	-0.112531289047071	0.910402162222705	0.980500067835589	"Stable"	NA	"532603"	"SHTN1"
"ENSBTAG00000007580"	0.117312799205258	0.685731465811501	3.06038250977364	0.224067241144383	0.822704982201318	NA	NA	NA	"517320"	"ZSWIM2"
"ENSBTAG00000007581"	22.619889364762	-0.102677798427763	0.228956233693156	-0.448460375031197	0.653820977426723	0.887315172933676	"Stable"	NA	"529760"	"ADORA2B"
"ENSBTAG00000007583"	0.255983028763612	0.685743026260072	1.90523744711719	0.359925229948459	0.718903048946976	NA	NA	NA	"404111"	"KRT14"
"ENSBTAG00000007584"	251.115856541033	-0.179340490550107	0.2034133049446	-0.88165565472205	0.377963048609121	0.744162582508377	"Stable"	NA	"281869"	"INPP1"
"ENSBTAG00000007586"	336.02279044332	0.118407641761586	0.11925288721189	0.992912159444805	0.32075276359016	0.697819035347526	"Stable"	NA	"525107"	"SYNJ2BP"
"ENSBTAG00000007588"	1698.74738994711	0.258357072173961	0.119528039747377	2.16147669383687	0.0306585353788496	0.264904565509093	"Stable"	NA	"617074"	"ERLIN1"
"ENSBTAG00000007589"	64.6646657896763	0.116486439191928	0.268193933246431	0.434336592859815	0.664044034837396	0.891723547468637	"Stable"	NA	"540806"	"SMAD9"
"ENSBTAG00000007591"	973.727814045177	0.0759752713831798	0.111129970375719	0.683661402287027	0.494189001748558	0.812287669540733	"Stable"	NA	"281073"	"CHUK"
"ENSBTAG00000007592"	64.7736342073988	-0.169327872477829	0.187560165813779	-0.90279229463866	0.366636141402632	0.736456530078037	"Stable"	NA	"540425"	"RARG"
"ENSBTAG00000007593"	445.212573292366	0.143992901746832	0.100701896974582	1.42989264425851	0.152747833513517	0.529381288867539	"Stable"	NA	"508353"	"AIDA"
"ENSBTAG00000007594"	194.661164520267	0.19533277522786	0.130520476830056	1.49656804795613	0.134505689316422	0.498944580343667	"Stable"	NA	"506212"	"CWF19L1"
"ENSBTAG00000007595"	1132.21437048938	0.0723850789364681	0.118715084708939	0.609737836720065	0.542035486104796	0.839835208009244	"Stable"	NA	"522319"	"BROX"
"ENSBTAG00000007596"	69.4705441529822	0.3976077512893	0.196991006822133	2.01840559984704	0.043549036663277	0.31089391829428	"Stable"	NA	"538437"	"GEM"
"ENSBTAG00000007599"	305.795852358133	-0.146341476474312	0.161919292072043	-0.903792714269029	0.36610532575216	0.735828133101186	"Stable"	NA	"281854"	"IKBKB"
"ENSBTAG00000007602"	22.2031013207188	-0.0304134300740059	0.282549456497517	-0.10763931543529	0.91428180894706	0.98144047589884	"Stable"	NA	"511976"	"ITGA8"
"ENSBTAG00000007603"	0.0995988456893711	-0.756946684641643	3.06038250977364	-0.247337279645357	0.804647209858901	NA	NA	NA	"528429"	"HOXB1"
"ENSBTAG00000007605"	3337.39237927397	0.00964467054357635	0.129663991605578	0.0743820271468601	0.940706409442057	0.98883428807861	"Stable"	NA	"508535"	"FKBP4"
"ENSBTAG00000007606"	3272.4708656363	0.0339077039094774	0.13369952249207	0.253611256625757	0.79979589937483	0.942331825085282	"Stable"	NA	"539950"	"HNRNPU"
"ENSBTAG00000007608"	146.68085073505	-0.0444090860452769	0.105306414001168	-0.421713021628333	0.673234498657669	0.894944580204759	"Stable"	NA	"538658"	"BMT2"
"ENSBTAG00000007609"	149.465361094109	-0.195058090194503	0.138079012498507	-1.41265559960904	0.157757012548353	0.53356794688776	"Stable"	NA	"282275"	"ITFG2"
"ENSBTAG00000007611"	0.857480496547614	-0.0655166092527648	1.02284114101716	-0.0640535530156836	0.948927585177786	NA	"Stable"	NA	"614457"	"NRIP2"
"ENSBTAG00000007614"	531.674082849844	0.123083955219797	0.113099440660243	1.08828084826298	0.276471142642757	0.662559003941847	"Stable"	NA	"532120"	"BBS4"
"ENSBTAG00000007615"	23.3193313422087	0.150985727630667	0.253800460246304	0.59489934527361	0.551910754966702	0.84408582353571	"Stable"	NA	"526697"	"CNTN3"
"ENSBTAG00000007616"	392.078676505454	-0.371005615601892	0.139373889541009	-2.66194490821559	0.00776905930021491	0.131320978715217	"Stable"	NA	"533277"	"TMED6"
"ENSBTAG00000007617"	287.142142030749	0.293899382628157	0.12981483083894	2.26398925861403	0.023574775433201	0.234436223014447	"Stable"	NA	"506501"	"TERF2"
"ENSBTAG00000007618"	0.130212240026943	-0.035607609415071	3.06038250977364	-0.0116350192504873	0.990716807225848	NA	"Stable"	NA	"504295"	"LOC504295"
"ENSBTAG00000007619"	19.7234528727803	0.0206916883631832	0.232940944984444	0.0888280433676659	0.929218570396159	0.985639172944779	"Stable"	NA	"617640"	"PUSL1"
"ENSBTAG00000007620"	719.046071920169	-0.096254321808704	0.108215992405497	-0.88946485329108	0.373753304096987	0.740977713654085	"Stable"	NA	"522378"	"INTS11"
"ENSBTAG00000007622"	2404.34789173862	-0.237611033243478	0.20087237368863	-1.18289553152688	0.236850552814126	0.62582463141944	"Stable"	NA	"282883"	"CTSD"
"ENSBTAG00000007623"	213.442475129054	-0.160965680168751	0.149794366953058	-1.07457765897962	0.282563858636285	0.666687633558238	"Stable"	NA	"505009"	"CPTP"
"ENSBTAG00000007624"	939.517340323885	-0.202994319667939	0.0883657979496716	-2.29720462416413	0.0216070994699468	0.222716783479213	"Stable"	NA	"526127"	"FRMD4B"
"ENSBTAG00000007626"	144.916221231971	-0.0703499170935156	0.160403023150922	-0.438582239359192	0.660964268488831	0.890334310417322	"Stable"	NA	"281862"	"IL2RG"
"ENSBTAG00000007629"	87.6753164583991	0.328524057963734	0.134699708432041	2.43893666725701	0.0147305496465022	0.184392504343327	"Stable"	NA	"538615"	"THAP1"
"ENSBTAG00000007630"	1075.07756392946	0.145596077337396	0.135039535974793	1.07817370880609	0.280956242535498	0.665367845922276	"Stable"	NA	"617379"	"RNF170"
"ENSBTAG00000007632"	297.021186967454	-0.0580328115701108	0.118027192641721	-0.491690179789951	0.622938381492956	0.875308917691783	"Stable"	NA	"535260"	"FAM151B"
"ENSBTAG00000007633"	0.0497994228446856	-0.396277991548566	3.06038250977364	-0.129486425400424	0.896972765485618	NA	"Stable"	NA	"529927"	"ANKRD34B"
"ENSBTAG00000007634"	1426.53096744414	0.347992773094559	0.112410070348381	3.09574375334934	0.00196319938607858	0.060897508071418	"Stable"	NA	"524648"	"HOOK3"
"ENSBTAG00000007635"	75.8328113794657	0.12841435704665	0.16739182463483	0.767148319977931	0.442993335611461	0.78513119067183	"Stable"	NA	"537873"	"PLCL1"
"ENSBTAG00000007636"	294.185845961399	-0.24903427257049	0.196279431613701	-1.26877416814929	0.204521620824267	0.595491816630748	"Stable"	NA	"510342"	"IRAK3"
"ENSBTAG00000007638"	3.84506674795633	-0.451395134493253	0.636622064362735	-0.709047266442302	0.478295145636045	NA	"Stable"	NA	"534330"	"PIF1"
"ENSBTAG00000007639"	392.356279335746	0.0399212562777818	0.145840323791062	0.273732636077899	0.784290095348139	0.937267956165669	"Stable"	NA	"507675"	"SDAD1"
"ENSBTAG00000007643"	169.729067510186	0.0889277342159479	0.0990073174408219	0.898193552906847	0.369082369918819	0.737705253144561	"Stable"	NA	"615278"	"LOC615278"
"ENSBTAG00000007644"	219.840993606735	-0.191553222411206	0.113050716220792	-1.69440078590121	0.0901891502938791	0.425364396174957	"Stable"	NA	"618399"	"GNG7"
"ENSBTAG00000007646"	382.796250583322	0.209346462651573	0.141291235670249	1.48166630193647	0.138429107738154	0.506016421435479	"Stable"	NA	"100139601"	"PIGA"
"ENSBTAG00000007648"	2865.59735527582	0.257786901197125	0.0943146735903406	2.73326399152726	0.00627100473805335	0.117759587252611	"Stable"	NA	"507365"	"NET1"
"ENSBTAG00000007649"	123.414232817177	-0.0412076621331909	0.121074109500541	-0.34035073479526	0.733592414312697	0.918659754919446	"Stable"	NA	"512588"	"TM2D3"
"ENSBTAG00000007650"	2.14664519855157	-0.18582256189154	0.679410174429044	-0.273505709636597	0.784464503950781	NA	"Stable"	NA	"523418"	"SLC38A11"
"ENSBTAG00000007651"	3.97619513730139	0.0657467924042049	0.545579294656775	0.120508225015332	0.904080564509044	NA	"Stable"	NA	"525350"	"TARS3"
"ENSBTAG00000007652"	19.2996424638102	0.0815248839747067	0.242062348892662	0.336792914501782	0.736273014769314	0.920207231967299	"Stable"	NA	"505671"	"RFTN2"
"ENSBTAG00000007654"	7.6959889262886	0.229979099137545	0.423957897916748	0.54245740029286	0.58750344636069	0.860260012590403	"Stable"	NA	"540357"	"CHST7"
"ENSBTAG00000007657"	6.98370337261742	0.0119027411358937	0.478552088733481	0.024872404522139	0.980156738423838	0.996320824528069	"Stable"	NA	"541156"	"SCARA3"
"ENSBTAG00000007658"	553.286868022905	-0.123325888044563	0.117534249686524	-1.04927617586777	0.294051027698927	0.677241495013843	"Stable"	NA	"282421"	"CTNNBL1"
"ENSBTAG00000007659"	31.3593791810222	-0.286071093132306	0.223784989486273	-1.27833012298554	0.201133050893036	0.592162233459931	"Stable"	NA	"617620"	"CORO2A"
"ENSBTAG00000007660"	28.7577026109665	-0.0481294039050096	0.394832950783549	-0.121898144036602	0.902979685511433	0.977145689689486	"Stable"	NA	"538455"	"ZNF414"
"ENSBTAG00000007661"	215.767280892636	-0.213404741603318	0.145028890071834	-1.47146366146509	0.141165767879148	0.510926469418329	"Stable"	NA	"532964"	"MYO1F"
"ENSBTAG00000007662"	21338.2519566497	0.0379826252907363	0.33172545972761	0.114500181330444	0.908841302663907	0.979339243916799	"Stable"	NA	"415113"	"HSPA5"
"ENSBTAG00000007665"	621.123947125193	-0.413118602927596	0.194675462045491	-2.12208872441797	0.0338302880908156	0.278190408107339	"Stable"	NA	"281358"	"NPR3"
"ENSBTAG00000007666"	4.11593372929634	-0.222533569389148	0.607709824733595	-0.366183925834507	0.714227835795583	NA	"Stable"	NA	"519028"	"IGF2BP2"
"ENSBTAG00000007668"	3.36233100734433	0.00452201387427735	0.56031786092637	0.00807044392052957	0.99356078729693	NA	"Stable"	NA	"507456"	"AGPAT4"
"ENSBTAG00000007675"	72.2239085698794	-0.00743702993988585	0.157346373886901	-0.0472653405106846	0.962301751460288	0.991910993586427	"Stable"	NA	"505421"	"NPHP1"
"ENSBTAG00000007678"	13.7647369537562	-0.772017235621279	0.466085412747268	-1.65638574927875	0.097643725162337	0.441728968624302	"Stable"	NA	"521239"	"MKX"
"ENSBTAG00000007680"	53.6485969838526	-0.105388914292815	0.218010216122924	-0.483412732517964	0.628802709391943	0.878599639116726	"Stable"	NA	"782187"	"THSD7A"
"ENSBTAG00000007681"	2353.52745907927	0.118575310331954	0.0982427913632698	1.20696194282083	0.227446800661881	0.615418968678315	"Stable"	NA	"508809"	"DHFR"
"ENSBTAG00000007683"	106.915012091815	0.179880861856688	0.109852531486686	1.63747579980429	0.101531091455345	0.448514270288102	"Stable"	NA	"614170"	"DCAF17"
"ENSBTAG00000007684"	873.613706598279	-0.117398556175166	0.114773689888413	-1.02286993028895	0.306369348524188	0.687767925258382	"Stable"	NA	"616744"	"MSH3"
"ENSBTAG00000007685"	1913.56562360973	-0.162983985052093	0.102835797808467	-1.58489542090832	0.112990097100194	0.468335764792108	"Stable"	NA	"514237"	"PSMB1"
"ENSBTAG00000007686"	104.191644190224	0.0343346955362379	0.120184886574511	0.285682305944113	0.775121457965015	0.933443692924531	"Stable"	NA	"516578"	"TBP"
"ENSBTAG00000007687"	0.164610374422097	-0.396276164313349	3.01074501685179	-0.131620632798628	0.895284364895365	NA	"Stable"	NA	"407175"	"GDF6"
"ENSBTAG00000007689"	4487.09821257877	-0.439942075366262	0.76730180625753	-0.573362491497386	0.566399281275985	0.851363563927427	"Stable"	NA	"537224"	"LPIN1"
"ENSBTAG00000007690"	2240.57154250507	0.1623235620234	0.0743440853088893	2.18340922951662	0.0290056868742085	0.257492862155138	"Stable"	NA	"521553"	"AGXT2"
"ENSBTAG00000007693"	37.2377987349451	0.843658843975366	0.68786535476053	1.22648834998976	0.220014956731399	0.609909389825163	"Stable"	NA	"524303"	"SLC45A3"
"ENSBTAG00000007694"	0.994587623956108	-0.809199858481034	1.05717539751609	-0.765435764379599	0.444012103155701	NA	NA	NA	"616884"	"KIF25"
"ENSBTAG00000007695"	0.0497994228446856	-0.396277991548566	3.06038250977364	-0.129486425400424	0.896972765485618	NA	"Stable"	NA	"282208"	"CSN1S1"
"ENSBTAG00000007696"	2493.6919388634	-0.0348203280911156	0.159863408535407	-0.217812996795971	0.827574817700038	0.951311888513709	"Stable"	NA	"538805"	"TRAPPC8"
"ENSBTAG00000007698"	0.443717196485609	-1.08837767432424	1.42879681698357	-0.761744190207524	0.446212695465561	NA	NA	NA	"507157"	"TMEM59L"
"ENSBTAG00000007700"	11463.0673001461	0.146207466911814	0.133114356538257	1.09835986676459	0.27204737978517	0.658516570834379	"Stable"	NA	"281400"	"PHYH"
"ENSBTAG00000007702"	91.8362060400124	0.0474724166259185	0.130822883891243	0.362875478768561	0.716697905115238	0.911788397373848	"Stable"	NA	"511723"	"RPP38"
"ENSBTAG00000007703"	1354.98452000124	0.18143693932143	0.125882981973352	1.44131427836559	0.149495915270594	0.525529510129316	"Stable"	NA	"282049"	"NMT2"
"ENSBTAG00000007704"	7.50278282907894	-0.0700657389067785	0.670860497516564	-0.104441592799326	0.916818916864956	0.982207859692005	"Stable"	NA	"614096"	"ELOVL7"
"ENSBTAG00000007705"	55.6531220055342	-0.0444355598455121	0.174902476060599	-0.254059066780258	0.799449925981155	0.942331825085282	"Stable"	NA	"504741"	"COLEC12"
"ENSBTAG00000007708"	1.9084354690808	0.311547332309211	0.767870948100714	0.405728766115981	0.684941903593923	NA	"Stable"	NA	"511251"	"NLGN3"
"ENSBTAG00000007709"	829.381249946919	0.112023373890287	0.0991878742724615	1.12940593506992	0.258726630298912	0.647277553752684	"Stable"	NA	"511417"	"SHOC2"
"ENSBTAG00000007712"	983.81206960075	0.135097489783072	0.212478055830933	0.63581855196646	0.52489469409915	0.829850096806838	"Stable"	NA	"614775"	"SEC22B"
"ENSBTAG00000007714"	79.032403540264	0.229638392120044	0.140009671601382	1.64016092241	0.100971712023124	0.448082655480854	"Stable"	NA	"504436"	"ZNF235"
"ENSBTAG00000007718"	171.35156814374	-0.226985645109921	0.131005162184447	-1.73264657151708	0.0831585062622868	0.41319202208155	"Stable"	NA	"510050"	"TGIF1"
"ENSBTAG00000007719"	74.8113811135476	-0.250684021823059	0.143448603805827	-1.74755288773941	0.0805414793204464	0.408851247844779	"Stable"	NA	"534463"	"MFSD6"
"ENSBTAG00000007721"	807.841158292236	0.030557756176781	0.130266284513224	0.234579164447412	0.814535382714779	0.947487626773638	"Stable"	NA	"534097"	"DPM1"
"ENSBTAG00000007723"	431.130485923414	0.277749058879937	0.112780012632013	2.46275073391061	0.0137875732575431	0.178105056533755	"Stable"	NA	"505558"	"KDSR"
"ENSBTAG00000007724"	0.240904166210151	-0.0356013060220052	1.93224339892609	-0.018424855813606	0.985299923734839	NA	"Stable"	NA	"780805"	"SAMD13"
"ENSBTAG00000007725"	2471.59500277082	0.0753410641853892	0.164893941443506	0.456906199984318	0.647738467451026	0.884710158759057	"Stable"	NA	"338058"	"ARF1"
"ENSBTAG00000007728"	483.415080235587	0.0966228873816609	0.178031865767307	0.542728050201697	0.587317058206664	0.860260012590403	"Stable"	NA	"511676"	"PES1"
"ENSBTAG00000007730"	932.653859213541	0.106116880700801	0.0937235594593092	1.13223272049193	0.257536607177276	0.646269740674771	"Stable"	NA	"280961"	"ZFX"
"ENSBTAG00000007732"	4.51988781219026	0.444994531134932	0.477989316241748	0.930971710066154	0.351868198164279	NA	"Stable"	NA	"618648"	"ARPP21"
"ENSBTAG00000007734"	349.847004475472	-0.323167244428078	0.117699358110404	-2.74570099290552	0.00603817680465515	0.115518940761211	"Stable"	NA	"615803"	"MEMO1"
"ENSBTAG00000007736"	0.587226620481538	1.63012507273857	1.28114957948592	1.27239246598565	0.203233709594911	NA	NA	NA	"516393"	"OC90"
"ENSBTAG00000007737"	3216.64762528976	-0.0524797827842632	0.0836287182332924	-0.627533028042646	0.530309893280114	0.833523896634154	"Stable"	NA	"615199"	"UBA52"
"ENSBTAG00000007739"	133.487584986445	-0.342602775635986	0.197998688531547	-1.73032850963252	0.0835715986487824	0.414237040096218	"Stable"	NA	"511085"	"REX1BD"
"ENSBTAG00000007740"	9.79434482042885	-0.335447787383762	0.318200878099504	-1.05420132523602	0.291790753443949	0.675288521483811	"Stable"	NA	"280852"	"MDK"
"ENSBTAG00000007740"	9.79434482042885	-0.335447787383762	0.318200878099504	-1.05420132523602	0.291790753443949	0.675288521483811	"Stable"	NA	"618377"	"LOC618377"
"ENSBTAG00000007741"	0.89022072863572	-1.44402818454162	1.04637829668572	-1.38002497673682	0.167578954710876	NA	NA	NA	"511086"	"CRLF1"
"ENSBTAG00000007743"	227.023266926818	0.240227635875941	0.153190636651164	1.56816135194328	0.116843481401371	0.473868912092909	"Stable"	NA	"615644"	"PUS7"
"ENSBTAG00000007746"	1093.20286749161	-0.922450528759707	0.165900780585624	-5.56025430081455	2.69381844526009e-08	7.70432075344385e-05	"Down"	"AHR"	"280714"	"AHR"
"ENSBTAG00000007749"	27.5830719402678	-0.386193280327401	0.298797863272133	-1.29249010049203	0.196187472029004	0.584962645958039	"Stable"	NA	"505102"	"TONSL"
"ENSBTAG00000007753"	13.569720933562	-0.564586036309471	0.335374492934613	-1.68344954134466	0.0922880996395875	0.429876164444984	"Stable"	NA	"789523"	"KIFC2"
"ENSBTAG00000007754"	455.879519349725	0.0955691424016866	0.132567709115591	0.720908153571214	0.470966025958953	0.798436771928042	"Stable"	NA	"338064"	"NDUFA3"
"ENSBTAG00000007755"	31.3009217075744	0.036737440051144	0.196751953286422	0.186719569679003	0.851880511559091	0.960035567443849	"Stable"	NA	"108771180"	"APOBEC3H"
"ENSBTAG00000007756"	47.5389526039837	-0.344413469632754	0.228123533331519	-1.50976738174679	0.131102790849267	0.495162620382204	"Stable"	NA	"506610"	"TFPT"
"ENSBTAG00000007757"	233.342830425181	-0.127886756031416	0.155637083998713	-0.821698484356551	0.411248522007124	0.765935642706678	"Stable"	NA	"513577"	"PRPF31"
"ENSBTAG00000007758"	51.2381707694782	-0.0846005113849244	0.164835672459685	-0.513241521829056	0.60778238433754	0.868633459617164	"Stable"	NA	"506061"	"PDE10A"
"ENSBTAG00000007759"	135.979005884836	-0.324230642837438	0.28561372279437	-1.13520680892098	0.256288677298229	0.645461092878597	"Stable"	NA	"511548"	"ABCB8"
"ENSBTAG00000007761"	99.6155375664014	-0.111078639843522	0.129118173998849	-0.860286638227338	0.389631056527481	0.750805027401021	"Stable"	NA	"518910"	"ZBTB5"
"ENSBTAG00000007762"	0.233358927887289	-0.0356025426089627	2.28975433922485	-0.0155486298241999	0.98759448818284	NA	"Stable"	NA	"789132"	"ASIC3"
"ENSBTAG00000007763"	132.199068503843	0.0567145321987197	0.146085389839711	0.38822863984515	0.697846840561757	0.905145149007305	"Stable"	NA	"326577"	"SLC1A4"
"ENSBTAG00000007765"	5.9040667558841	0.408815050161532	0.506723421432714	0.806781437111481	0.419792415660643	NA	"Stable"	NA	"518436"	"TFCP2L1"
"ENSBTAG00000007766"	71.8513725899141	-0.0575527189594597	0.200407236882934	-0.287178845707446	0.773975383100278	0.933443692924531	"Stable"	NA	"281066"	"CDK5"
"ENSBTAG00000007767"	0.279458019622545	-0.396273387004004	2.22664501788589	-0.177968820274841	0.85874746262041	NA	"Stable"	NA	"521974"	"TBX15"
"ENSBTAG00000007772"	0.410334687704365	0.306555381250289	1.47146975502847	0.208332777620942	0.834969140234701	NA	"Stable"	NA	"618620"	"SLC29A4"
"ENSBTAG00000007773"	1089.75445326254	0.00069093918049714	0.199831497847504	0.00345760897525981	0.997241232678219	0.999904373284219	"Stable"	NA	"282118"	"VCAM1"
"ENSBTAG00000007776"	188.99714418812	-0.223016137463563	0.129202434575946	-1.72609856923767	0.0843296812031089	0.414924743740525	"Stable"	NA	"535775"	"BRPF1"
"ENSBTAG00000007777"	57.6953746354218	-0.236286391014811	0.146746503789594	-1.61016709027426	0.107361383802919	0.457339742641448	"Stable"	NA	"520497"	"OGG1"
"ENSBTAG00000007779"	394.669835473823	0.0348928925238209	0.122439362776115	0.284981003924562	0.775658695421243	0.933443692924531	"Stable"	NA	"522473"	"GTF3C3"
"ENSBTAG00000007780"	68.264343896646	0.0230049621093178	0.130400002829379	0.176418417255853	0.859965236703795	0.961371183202449	"Stable"	NA	"520498"	"CAMK1"
"ENSBTAG00000007782"	0.193423425953928	-0.396274570646524	2.36417712328326	-0.167616278299908	0.866885164156099	NA	"Stable"	NA	"507884"	"MYOT"
"ENSBTAG00000007783"	6.16851569182832	-0.313198740846343	0.432801241216822	-0.723654904421679	0.469277625008844	NA	"Stable"	NA	"510420"	"MYBL2"
"ENSBTAG00000007784"	1814.58658446001	0.225779576004269	0.103966011872832	2.17166718177509	0.0298807756386612	0.261182818846488	"Stable"	NA	"517211"	"NAA50"
"ENSBTAG00000007785"	35.8210012009056	0.0325543746027616	0.195759513670773	0.166297790550866	0.867922604722877	0.964779088475762	"Stable"	NA	"521683"	"PKD2L2"
"ENSBTAG00000007787"	1010.94707851664	-0.0843760953020141	0.116696101455401	-0.723041252018699	0.469654540525151	0.797726562478876	"Stable"	NA	"535883"	"HIBCH"
"ENSBTAG00000007788"	227.644456537492	-0.0643446576616879	0.171415866435115	-0.375371656077379	0.707384081510322	0.907960898087927	"Stable"	NA	"515550"	"GRIPAP1"
"ENSBTAG00000007791"	4.57295823287036	0.458798146237707	0.500774843444894	0.916176505755714	0.359574326000527	NA	"Stable"	NA	"613605"	"KCNQ5"
"ENSBTAG00000007796"	22.4534912139126	0.0604829437254243	0.262208186453863	0.230667640638546	0.817573014639287	0.948588677588263	"Stable"	NA	"513780"	"POLM"
